4.579587 -3.988836
8.651865 -3.190734
7.231675 5.721920
7.796371 -0.670244
7.409241 5.558572
2.887289 0.437414
3.892920 -0.446564
1.045094 3.217812
3.143386 26.848018
2.929184 0.882769
4.440897 -4.661106
5.193680 4.918701
5.039115 4.169543
1.233259 5.149537
7.776970 0.295579
0.148979 -4.248966
2.440513 -6.141255
1.577120 3.014196
3.175891 5.275094
4.317124 -4.425045
3.827383 0.542027
8.767637 1.795314
8.212234 -5.837755
1.424405 5.560842
4.967674 2.393761
9.813159 -2.162560
5.077579 2.672874
1.696546 3.111203
6.037686 -5.289957
1.567649 4.922254
5.888478 -3.214962
1.480673 3.146022
1.600956 3.329342
0.155088 -3.932432
3.501702 4.247559
0.614045 -0.032112
1.803971 0.835481
4.398916 -2.543256
4.310916 -5.177452
4.132449 -4.551429
9.064534 4.808458
2.161707 -5.330763
6.181877 -5.226022
0.843685 0.081214
7.914917 -1.756782
8.088475 -6.064160
0.622778 -2.003381
2.529577 -4.591690
9.907937 -2.484595
6.238755 -5.722723
5.191764 2.151815
5.687784 0.414580
5.280969 4.443619
4.299982 -4.964680
0.593023 -4.921890
5.598787 2.440974
6.249387 -3.595605
2.787584 1.024751
7.072593 3.433626
3.374242 5.616297
7.527282 0.923788
7.966872 -3.998381
4.123818 -4.534351
4.963239 3.510629
1.543521 3.199863
4.063668 -3.561543
5.411606 4.191131
3.869060 -0.935951
4.720538 -0.141575
3.774514 0.954205
7.516247 2.769183
5.315774 3.773613
1.044288 3.339629
7.550496 2.749296
6.319615 -5.892940
7.460560 2.958755
8.151028 -4.124763
8.931963 2.670169
7.036309 4.667463
6.308261 -5.124715
8.609191 -0.971668
4.697595 -1.837641
0.206605 -4.635910
8.397604 -3.558370
8.851395 -0.142471
0.663088 -3.341914
3.631710 3.322564
4.069097 -3.737813
0.129482 -1.842053
5.647435 2.709686
8.185240 -3.616916
2.894284 1.096908
8.821060 0.699231
6.225306 -3.963068
8.787851 0.512813
9.899685 -1.379477
8.149826 -4.832246
5.102438 3.049247
3.834247 -0.035797
1.073836 3.452591
6.449924 -3.308217
0.632867 -3.200838
5.412134 4.163568
6.912609 1.040783
3.654500 2.317589
3.272468 4.773721
2.936167 2.540230
6.178748 -5.386094
2.609229 -2.140000
8.740172 0.875291
7.584476 2.308713
2.018149 -2.925057
1.549951 5.168592
0.327238 -4.850580
1.448109 3.408665
4.543841 -3.522513
0.925291 1.119099
3.337579 2.960373
6.127834 -3.918465
1.522115 4.527733
5.497427 5.733840
6.239915 -4.959660
3.206212 4.341619
4.716222 -2.545264
5.354566 5.685068
1.958600 -3.144933
1.657783 4.046159
6.258415 -5.449221
8.600405 -2.794018
6.459556 -4.456002
6.097092 -1.215674
5.660377 1.276362
4.997557 3.237467
7.090658 6.065795
5.039106 1.601750
8.385327 -5.292918
6.125042 -3.891688
9.220351 6.311001
0.480401 -3.766625
6.307686 -3.424853
2.313968 -4.796576
8.439339 -4.174150
9.368101 3.346575
3.288743 5.231363
5.665890 -1.369303
2.228253 -5.240915
5.069147 3.526777
2.703408 -0.975151
1.762758 0.586835
2.292256 -6.151853
0.522818 -1.046133
2.592976 -5.839380
8.204984 -4.159752
9.635518 0.990551
0.553164 -4.376466
2.734406 -1.006401
2.424790 -4.183626
0.571646 -4.812457
0.742999 -0.858549
0.456043 -6.453906
3.483131 5.849566
0.633043 -2.219335
5.566751 3.565819
0.751090 -0.816031
1.503679 5.812395
5.120663 4.196979
0.799365 -1.293799
8.117154 -4.046836
1.172425 6.251703
8.998444 5.105981
5.861875 -1.402358
8.904729 1.577563
8.708884 1.019335
8.765382 -0.297564
3.939175 -2.231656
2.087129 -3.537954
5.725786 0.308899
3.960087 -1.247571
2.169309 -5.183114
8.210140 -4.633957
0.116224 -3.123541
9.028803 2.313023
9.194893 4.116348
3.924473 -0.682320
2.811265 -0.776440
5.262608 4.019635
9.341130 5.970811
2.327968 -5.150126
3.893803 -0.829119
5.940755 -1.518011
1.144252 3.886242
0.966638 1.648534
2.032025 -2.311256
5.102610 4.448646
5.123267 2.965473
1.094048 2.599632
1.414215 6.386640
9.132920 4.258884
5.673108 1.756857
1.862831 -1.182937
7.639819 3.126557
9.806494 -0.743617
9.007828 3.244564
6.830883 -0.010950
2.019639 -2.654287
1.820636 0.170278
3.858582 -1.026825
8.931388 3.442125
5.734127 0.124097
5.721501 3.141818
8.343449 -5.279967
1.237160 5.306663
9.366425 7.096400
4.349310 -6.700911
0.091010 -3.960239
6.465154 -3.880117
7.242793 5.194972
2.587988 21.013754
5.349227 5.927571
7.790262 -0.310997
5.489554 4.486118
5.321013 4.417477
4.971473 2.360637
3.076576 3.610879
1.105435 3.596929
5.630989 3.174806
1.809135 -0.227282
9.140972 3.361354
1.453964 5.408397
1.660404 2.953882
0.275701 -5.488570
7.574356 3.185055
8.459510 -3.549039
9.461424 4.087717
6.573230 -3.097120
3.696235 2.108228
7.440430 4.354646
8.868957 0.537339
5.294142 5.056302
1.786852 1.937823
9.661480 1.090114
6.862235 0.713516
8.924856 3.212969
2.147396 -4.727610
5.729187 0.952907
7.340561 5.980019
6.662001 -1.679451
5.369102 3.394920
0.325359 -4.785730
4.619522 -4.627644
4.721960 -2.755650
5.165630 4.616768
7.178987 3.658848
7.910862 -2.653406
7.407351 4.422516
5.865762 -0.408430
4.036030 -2.741721
3.266658 6.596425
4.066781 -4.225030
2.729210 -1.737810
6.724413 -2.087095
6.551198 -1.938676
3.880041 -1.315353
1.936337 -1.323718
8.349134 -4.796546
3.694173 2.148299
3.541822 2.477613
8.668363 -1.676211
0.932224 2.291020
9.755961 -2.252399
5.057572 5.227408
0.349513 -4.433397
1.470698 6.027297
4.631290 -27.049383
3.872954 0.367748
3.426438 4.666018
0.890704 -1.443330
5.790024 1.027978
0.521013 -5.063773
5.336129 3.516043
1.008173 2.363366
4.806106 -0.361721
1.589797 4.175476
9.162634 5.879350
1.230400 3.261735
8.985841 3.969380
4.187684 -5.893905
5.970254 -2.854473
9.809836 -0.990192
5.116578 3.859302
2.711331 -1.513746
7.795317 -1.012321
1.860595 -0.904268
6.347560 -6.087065
4.201610 -4.451366
9.811088 -1.570531
9.070471 3.980480
3.247906 5.527202
3.412833 4.476293
8.593787 -0.867048
5.518553 4.154284
5.039702 2.924006
8.102443 -2.548966
8.821091 1.372117
3.298261 4.772953
6.474010 -4.038267
9.280113 5.775368
5.781263 1.235896
4.847787 2.518742
7.245918 5.933951
6.015625 -1.994785
9.855228 -0.161754
6.823179 0.465856
3.733907 2.150223
9.393471 3.368372
0.764682 -0.236569
9.965478 -2.161657
5.752085 0.831529
5.155823 4.316282
8.123599 -5.061628
8.650165 -1.847341
9.097014 5.515376
8.191036 -5.205211
0.836776 -0.415157
6.506360 -2.442532
7.755045 0.628104
4.319180 -4.687133
5.727025 0.835333
6.902813 2.871647
1.042823 1.781337
1.931964 -2.518458
9.212650 3.573237
8.109673 -5.418083
4.775991 -0.871983
1.941688 -0.550240
8.280431 -5.839186
4.892579 0.906134
6.706194 -0.978479
6.440684 -6.202257
7.817815 -1.146082
0.195268 -4.100608
5.009603 2.968609
3.333534 4.380400
7.817958 -1.496554
8.558623 -2.733272
7.068601 4.888936
1.458970 5.139021
0.192934 -4.818070
0.617865 -2.440020
0.647632 -5.250218
6.542434 -4.716711
7.751361 0.458165
3.620886 4.638726
9.927553 -3.981050
3.839901 -1.507111
7.703203 0.594726
1.279775 4.860984
9.048667 3.937242
4.849313 1.142315
0.582373 -2.786157
9.351246 5.475463
1.193775 2.971674
0.881193 1.285439
2.806305 0.086233
7.648938 2.132513
3.929452 -2.559323
7.222386 2.565511
7.144731 5.483355
1.987441 -2.643730
0.041243 -1.729684
0.907275 -0.644589
5.831578 -3.430148
2.012898 -5.215199
0.560922 -3.380804
3.050170 3.190416
1.775387 0.033568
3.417370 3.915767
5.923494 -1.008738
6.022225 -5.097573
5.916848 -1.289540
0.427297 -3.097568
0.392147 -4.707049
8.781504 -0.329909
3.687408 2.581834
4.417143 -5.176745
5.852343 -1.814857
9.127349 5.095688
3.636394 1.290917
0.296495 -3.704778
7.453359 4.395763
4.917763 0.620558
2.789523 -2.347355
1.375022 4.664793
7.925034 -0.653780
4.678195 -1.241853
8.731855 -0.430872
9.127644 6.756178
0.883082 1.199895
7.878981 -0.563797
2.454824 -3.305233
6.232695 -5.487088
9.686815 0.518627
5.193718 2.497653
5.210126 4.745365
3.673856 2.464839
7.269756 4.045904
0.891610 -1.285039
0.921354 1.269019
